Trip 0
In read... GetMessageSize=758
560	3	1	7	5
564	3	1	7	5
568	7	5	3	1
572	3	1	7	5
576	3	1	7	5
580	7	5	3	1
584	7	5	3	1
588	3	1	7	5
592	7	5	3	1
596	7	5	1	0
600	2	0	2	0
604	0	0	0	1
608	3	1	7	5
612	3	1	7	5
616	3	1	3	1
620	7	5	7	5
624	3	1	3	1
628	3	1	3	1
632	7	5	3	1
636	7	5	7	5
640	7	5	7	5
644	1	0	2	0
648	2	0	0	0
652	0	1	3	1
656	7	5	3	1
660	7	5	3	1
664	3	1	7	5
668	7	5	7	5
672	3	1	3	1
676	3	1	7	5
680	3	1	3	1
684	3	1	3	1
688	3	1	3	1
692	3	1	3	1
696	3	1	3	1
700	3	1	3	1
704	3	1	3	1
708	3	1	3	1
712	3	1	3	1
716	3	1	3	1
720	3	1	3	1
724	3	1	3	1
728	3	1	3	1
732	3	1	3	1
736	3	1	3	1
740	3	1	3	1
744	3	1	3	1
748	3	1	1	0
752	2	0	2	0
756	0	0
Trip 5
In read... GetMessageSize=758
0	1	23	0	0
4	0	0	0	0
8	0	0	1	3
12	1	7	5	3
16	1	7	5	3
20	1	3	1	3
24	1	3	1	3
28	1	7	5	3
32	1	3	1	7
36	5	3	1	3
40	1	3	1	7
44	5	7	5	7
48	5	7	5	3
52	1	3	1	1
56	0	2	0	2
60	0	0	0	1
64	3	1	7	5
68	3	1	7	5
72	3	1	3	1
76	3	1	3	1
80	7	5	3	1
84	3	1	3	1
88	7	5	3	1
92	3	1	3	1
96	3	1	7	5
100	7	5	7	5
104	7	5	3	1
108	1	0	2	0
112	2	0	0	0
116	0	1	3	1
120	7	5	3	1
124	7	5	3	1
128	3	1	3	1
132	3	1	7	5
136	7	5	3	1
140	3	1	7	5
144	3	1	3	1
148	3	1	3	1
152	3	1	3	1
156	3	1	3	1
160	3	1	1	0
164	2	0	2	0
168	0	0	0	1
172	3	1	7	5
176	3	1	7	5
180	3	1	3	1
184	3	1	7	5
188	3	1	3	1
192	3	1	3	1
196	7	5	3	1
200	3	1	3	1
204	3	1	3	1
208	3	1	7	5
212	3	1	7	5
216	1	0	2	0
220	2	0	0	0
224	0	1	3	1
228	7	5	3	1
232	7	5	3	1
236	3	1	3	1
240	7	5	3	1
244	7	5	3	1
248	3	1	7	5
252	3	1	3	1
256	3	1	3	1
260	7	5	3	1
264	7	5	3	1
268	3	1	1	0
272	2	0	2	0
276	0	0	0	1
280	3	1	7	5
284	3	1	7	5
288	3	1	3	1
292	3	1	7	5
296	7	5	3	1
300	3	1	3	1
304	7	5	3	1
308	3	1	3	1
312	3	1	3	1
316	3	1	3	1
320	3	1	3	1
324	1	0	2	0
328	2	0	0	0
332	0	1	3	1
336	7	5	3	1
340	7	5	3	1
344	3	1	3	1
348	7	5	7	5
352	7	5	3	1
356	3	1	7	5
360	3	1	3	1
364	3	1	3	1
368	3	1	3	1
372	3	1	3	1
376	3	1	1	0
380	2	0	2	0
384	0	0	0	1
388	3	1	7	5
392	3	1	7	5
396	3	1	3	1
400	7	5	3	1
404	3	1	3	1
408	3	1	3	1
412	7	5	3	1
416	3	1	3	1
420	7	5	3	1
424	7	5	3	1
428	3	1	3	1
432	1	0	2	0
436	2	0	0	0
440	0	1	3	1
444	7	5	3	1
448	7	5	3	1
452	3	1	7	5
456	3	1	3	1
460	7	5	3	1
464	3	1	7	5
468	3	1	7	5
472	3	1	7	5
476	3	1	3	1
480	7	5	3	1
484	7	5	1	0
488	2	0	2	0
492	0	0	0	1
496	3	1	7	5
500	3	1	7	5
504	3	1	3	1
508	7	5	3	1
512	7	5	3	1
516	3	1	3	1
520	7	5	3	1
524	3	1	7	5
528	7	5	7	5
532	3	1	7	5
536	7	5	7	5
540	1	0	2	0
544	2	0	0	0
548	0	1	3	1
552	7	5	3	1
556	7	5	3	1
560	3	1	7	5
564	3	1	7	5
568	7	5	3	1
572	3	1	7	5
576	3	1	7	5
580	7	5	3	1
584	7	5	3	1
588	3	1	7	5
592	7	5	3	1
596	7	5	1	0
600	2	0	2	0
604	0	0	0	1
608	3	1	7	5
612	3	1	7	5
616	3	1	3	1
620	7	5	7	5
624	3	1	3	1
628	3	1	3	1
632	7	5	3	1
636	7	5	7	5
640	7	5	7	5
644	1	0	2	0
648	2	0	0	0
652	0	1	3	1
656	7	5	3	1
660	7	5	3	1
664	3	1	7	5
668	7	5	7	5
672	3	1	3	1
676	3	1	7	5
680	3	1	3	1
684	3	1	3	1
688	3	1	3	1
692	3	1	3	1
696	3	1	3	1
700	3	1	3	1
704	3	1	3	1
708	3	1	3	1
712	3	1	3	1
716	3	1	3	1
720	3	1	3	1
724	3	1	3	1
728	3	1	3	1
732	3	1	3	1
736	3	1	3	1
740	3	1	3	1
744	3	1	3	1
748	3	1	1	0
752	2	0	2	0
756	0	0
